date,total_ratings,overall_avg_total_ratings,30_day_avg_total_ratings,percentile_total_ratings,average_rating,overall_avg_rating,30_day_avg_rating,percentile_average_rating,unique_datasets,narrative_summary
2022-06-16,1,8.76,7.67,0.02,5.0,2.98,3.12,0.98,1,Yesterday was dead quiet and the vibes were absolutely stellar
2022-06-18,4,8.76,7.6,0.22,3.0,2.98,3.14,0.51,4,Yesterday was pretty quiet and the vibes were decent
2022-06-19,2,8.76,7.3,0.07,4.0,2.98,3.16,0.86,2,Yesterday was dead quiet and the vibes were top notch
2022-06-20,4,8.76,6.83,0.22,1.25,2.98,3.09,0.05,4,Yesterday was pretty quiet and the vibes were rock bottom
2022-06-21,6,8.76,6.93,0.4,2.83,2.98,3.14,0.43,5,Yesterday was somewhat active and the vibes were about average
2022-06-22,8,8.76,7.0,0.56,3.12,2.98,3.13,0.57,8,Yesterday was getting there and the vibes were decent
2022-06-23,6,8.76,7.1,0.4,2.17,2.98,3.12,0.2,5,Yesterday was somewhat active and the vibes were below average
2022-06-24,11,8.76,6.9,0.75,4.27,2.98,3.11,0.91,9,Yesterday was buzzing and the vibes were absolutely stellar
2022-06-25,3,8.76,6.77,0.14,3.67,2.98,3.13,0.77,3,Yesterday was very quiet and the vibes were great
2022-06-26,4,8.76,6.57,0.22,4.25,2.98,3.16,0.9,4,Yesterday was pretty quiet and the vibes were absolutely stellar
2022-06-27,9,8.76,6.53,0.64,2.22,2.98,3.14,0.21,8,Yesterday was busy and the vibes were below average
2022-06-28,11,8.76,6.87,0.75,1.91,2.98,3.17,0.13,11,Yesterday was buzzing and the vibes were not great
2022-06-29,7,8.76,7.07,0.48,1.57,2.98,3.06,0.07,6,Yesterday was somewhat active and the vibes were rock bottom
2022-06-30,10,8.76,7.17,0.7,1.8,2.98,3.02,0.11,9,Yesterday was buzzing and the vibes were not great
2022-07-01,2,8.76,6.87,0.07,3.0,2.98,3.02,0.51,2,Yesterday was dead quiet and the vibes were decent
2022-07-02,4,8.76,6.77,0.22,3.0,2.98,3.01,0.51,3,Yesterday was pretty quiet and the vibes were decent
2022-07-03,3,8.76,6.67,0.14,2.33,2.98,2.98,0.25,3,Yesterday was very quiet and the vibes were below average
2022-07-04,11,8.76,6.9,0.75,2.27,2.98,2.95,0.22,11,Yesterday was buzzing and the vibes were below average
2022-07-05,8,8.76,6.9,0.56,4.25,2.98,2.97,0.9,8,Yesterday was getting there and the vibes were absolutely stellar
2022-07-06,8,8.76,7.03,0.56,2.88,2.98,2.94,0.44,8,Yesterday was getting there and the vibes were about average
2022-07-07,8,8.76,7.03,0.56,3.88,2.98,2.97,0.84,5,Yesterday was getting there and the vibes were top notch
2022-07-08,8,8.76,6.9,0.56,2.5,2.98,2.98,0.31,8,Yesterday was getting there and the vibes were a bit off
2022-07-09,2,8.76,6.57,0.07,1.0,2.98,2.9,0.02,2,Yesterday was dead quiet and the vibes were rock bottom
2022-07-10,3,8.76,6.4,0.14,3.67,2.98,2.88,0.77,3,Yesterday was very quiet and the vibes were great
2022-07-11,6,8.76,6.33,0.4,1.33,2.98,2.82,0.06,6,Yesterday was somewhat active and the vibes were rock bottom
2022-07-12,6,8.76,6.33,0.4,3.5,2.98,2.86,0.7,6,Yesterday was somewhat active and the vibes were great
2022-07-13,6,8.76,6.4,0.4,5.0,2.98,2.91,0.98,2,Yesterday was somewhat active and the vibes were absolutely stellar
2022-07-14,7,8.76,6.47,0.48,3.86,2.98,2.98,0.83,6,Yesterday was somewhat active and the vibes were top notch
2022-07-15,4,8.76,6.27,0.22,4.0,2.98,3.02,0.86,4,Yesterday was pretty quiet and the vibes were top notch
2022-07-16,3,8.76,5.83,0.14,4.33,2.98,3.06,0.92,3,Yesterday was very quiet and the vibes were absolutely stellar
2022-07-17,3,8.76,5.9,0.14,2.33,2.98,2.97,0.25,3,Yesterday was very quiet and the vibes were below average
2022-07-18,8,8.76,6.03,0.56,3.5,2.98,2.99,0.7,8,Yesterday was getting there and the vibes were great
2022-07-19,15,8.76,6.47,0.89,4.2,2.98,3.0,0.89,13,Yesterday was very lively and the vibes were top notch
2022-07-20,15,8.76,6.83,0.89,3.87,2.98,3.08,0.83,10,Yesterday was very lively and the vibes were top notch
2022-07-21,15,8.76,7.13,0.89,3.87,2.98,3.12,0.83,10,Yesterday was very lively and the vibes were top notch
2022-07-22,7,8.76,7.1,0.48,5.0,2.98,3.18,0.98,6,Yesterday was somewhat active and the vibes were absolutely stellar
2022-07-23,6,8.76,7.1,0.4,3.33,2.98,3.22,0.64,6,Yesterday was somewhat active and the vibes were solid
2022-07-24,1,8.76,6.77,0.02,2.0,2.98,3.14,0.15,1,Yesterday was dead quiet and the vibes were not great
2022-07-25,5,8.76,6.83,0.31,3.6,2.98,3.14,0.73,3,Yesterday was low-key and the vibes were great
2022-07-26,11,8.76,7.07,0.75,4.64,2.98,3.15,0.95,7,Yesterday was buzzing and the vibes were absolutely stellar
2022-07-27,10,8.76,7.1,0.7,3.7,2.98,3.2,0.79,8,Yesterday was buzzing and the vibes were great
2022-07-28,14,8.76,7.2,0.86,3.29,2.98,3.25,0.62,12,Yesterday was very lively and the vibes were solid
2022-07-29,11,8.76,7.33,0.75,4.0,2.98,3.33,0.86,9,Yesterday was buzzing and the vibes were top notch
2022-07-30,2,8.76,7.07,0.07,3.5,2.98,3.39,0.7,2,Yesterday was dead quiet and the vibes were great
2022-07-31,6,8.76,7.2,0.4,3.67,2.98,3.41,0.77,2,Yesterday was somewhat active and the vibes were great
2022-08-01,13,8.76,7.5,0.83,4.38,2.98,3.46,0.92,6,Yesterday was very lively and the vibes were absolutely stellar
2022-08-02,7,8.76,7.63,0.48,4.29,2.98,3.52,0.91,6,Yesterday was somewhat active and the vibes were absolutely stellar
2022-08-03,5,8.76,7.43,0.31,3.0,2.98,3.55,0.51,4,Yesterday was low-key and the vibes were decent
2022-08-04,4,8.76,7.3,0.22,4.75,2.98,3.56,0.95,4,Yesterday was pretty quiet and the vibes were absolutely stellar
2022-08-05,12,8.76,7.43,0.79,4.33,2.98,3.61,0.92,9,Yesterday was buzzing and the vibes were absolutely stellar
2022-08-06,3,8.76,7.27,0.14,4.33,2.98,3.63,0.92,3,Yesterday was very quiet and the vibes were absolutely stellar
2022-08-07,4,8.76,7.13,0.22,3.75,2.98,3.67,0.8,4,Yesterday was pretty quiet and the vibes were top notch
2022-08-08,10,8.76,7.4,0.7,3.5,2.98,3.75,0.7,10,Yesterday was buzzing and the vibes were great
2022-08-09,6,8.76,7.5,0.4,4.5,2.98,3.78,0.94,6,Yesterday was somewhat active and the vibes were absolutely stellar
2022-08-10,7,8.76,7.53,0.48,4.43,2.98,3.88,0.93,5,Yesterday was somewhat active and the vibes were absolutely stellar
2022-08-11,14,8.76,7.8,0.86,4.07,2.98,3.9,0.88,13,Yesterday was very lively and the vibes were top notch
2022-08-12,7,8.76,7.83,0.48,3.14,2.98,3.84,0.57,7,Yesterday was somewhat active and the vibes were decent
2022-08-13,2,8.76,7.67,0.07,3.5,2.98,3.83,0.7,2,Yesterday was dead quiet and the vibes were great
2022-08-14,4,8.76,7.67,0.22,5.0,2.98,3.86,0.98,3,Yesterday was pretty quiet and the vibes were absolutely stellar
2022-08-15,5,8.76,7.73,0.31,2.8,2.98,3.81,0.42,5,Yesterday was low-key and the vibes were about average
2022-08-16,10,8.76,7.97,0.7,2.9,2.98,3.83,0.45,10,Yesterday was buzzing and the vibes were about average
2022-08-17,9,8.76,8.0,0.64,4.22,2.98,3.85,0.9,9,Yesterday was busy and the vibes were absolutely stellar
2022-08-18,5,8.76,7.67,0.31,4.2,2.98,3.85,0.89,4,Yesterday was low-key and the vibes were top notch
2022-08-19,8,8.76,7.43,0.56,3.75,2.98,3.85,0.8,7,Yesterday was getting there and the vibes were top notch
2022-08-20,6,8.76,7.13,0.4,4.0,2.98,3.85,0.86,5,Yesterday was somewhat active and the vibes were top notch
2022-08-21,4,8.76,7.03,0.22,3.5,2.98,3.8,0.7,4,Yesterday was pretty quiet and the vibes were great
2022-08-22,4,8.76,6.97,0.22,5.0,2.98,3.86,0.98,4,Yesterday was pretty quiet and the vibes were absolutely stellar
2022-08-23,10,8.76,7.27,0.7,4.3,2.98,3.93,0.91,8,Yesterday was buzzing and the vibes were absolutely stellar
2022-08-24,14,8.76,7.57,0.86,4.21,2.98,3.95,0.9,11,Yesterday was very lively and the vibes were absolutely stellar
2022-08-25,6,8.76,7.4,0.4,3.33,2.98,3.91,0.64,6,Yesterday was somewhat active and the vibes were solid
2022-08-26,8,8.76,7.33,0.56,5.0,2.98,3.95,0.98,6,Yesterday was getting there and the vibes were absolutely stellar
2022-08-27,9,8.76,7.17,0.64,4.22,2.98,3.99,0.9,5,Yesterday was busy and the vibes were absolutely stellar
2022-08-28,4,8.76,6.93,0.22,4.0,2.98,3.99,0.86,3,Yesterday was pretty quiet and the vibes were top notch
2022-08-29,16,8.76,7.4,0.91,3.81,2.98,4.0,0.82,10,Yesterday was off the charts and the vibes were top notch
2022-08-30,10,8.76,7.53,0.7,3.7,2.98,4.0,0.79,7,Yesterday was buzzing and the vibes were great
2022-08-31,10,8.76,7.43,0.7,4.3,2.98,3.99,0.91,8,Yesterday was buzzing and the vibes were absolutely stellar
2022-09-01,9,8.76,7.5,0.64,3.0,2.98,3.95,0.51,7,Yesterday was busy and the vibes were decent
2022-09-02,4,8.76,7.47,0.22,1.5,2.98,3.9,0.07,4,Yesterday was pretty quiet and the vibes were rock bottom
2022-09-03,3,8.76,7.43,0.14,4.0,2.98,3.88,0.86,1,Yesterday was very quiet and the vibes were top notch
2022-09-04,7,8.76,7.27,0.48,4.29,2.98,3.88,0.91,4,Yesterday was somewhat active and the vibes were absolutely stellar
2022-09-05,15,8.76,7.67,0.89,4.13,2.98,3.87,0.88,9,Yesterday was very lively and the vibes were top notch
2022-09-06,7,8.76,7.77,0.48,4.71,2.98,3.9,0.95,3,Yesterday was somewhat active and the vibes were absolutely stellar
2022-09-07,8,8.76,7.7,0.56,4.0,2.98,3.92,0.86,6,Yesterday was getting there and the vibes were top notch
2022-09-08,5,8.76,7.67,0.31,2.8,2.98,3.86,0.42,4,Yesterday was low-key and the vibes were about average
2022-09-09,4,8.76,7.57,0.22,4.0,2.98,3.85,0.86,4,Yesterday was pretty quiet and the vibes were top notch
2022-09-10,8,8.76,7.37,0.56,3.12,2.98,3.81,0.57,5,Yesterday was getting there and the vibes were decent
2022-09-11,10,8.76,7.47,0.7,4.3,2.98,3.85,0.91,5,Yesterday was buzzing and the vibes were absolutely stellar
2022-09-12,12,8.76,7.8,0.79,4.42,2.98,3.88,0.93,4,Yesterday was buzzing and the vibes were absolutely stellar
2022-09-13,9,8.76,7.97,0.64,4.0,2.98,3.85,0.86,6,Yesterday was busy and the vibes were top notch
2022-09-14,4,8.76,7.93,0.22,3.75,2.98,3.88,0.8,4,Yesterday was pretty quiet and the vibes were top notch
2022-09-15,4,8.76,7.73,0.22,4.5,2.98,3.94,0.94,4,Yesterday was pretty quiet and the vibes were absolutely stellar
2022-09-16,9,8.76,7.73,0.64,3.11,2.98,3.9,0.56,7,Yesterday was busy and the vibes were decent
2022-09-17,6,8.76,7.77,0.4,3.0,2.98,3.86,0.51,5,Yesterday was somewhat active and the vibes were decent
2022-09-18,3,8.76,7.6,0.14,3.33,2.98,3.84,0.64,3,Yesterday was very quiet and the vibes were solid
2022-09-19,2,8.76,7.47,0.07,3.0,2.98,3.81,0.51,2,Yesterday was dead quiet and the vibes were decent
2022-09-20,7,8.76,7.57,0.48,3.86,2.98,3.82,0.83,6,Yesterday was somewhat active and the vibes were top notch
2022-09-21,5,8.76,7.6,0.31,2.0,2.98,3.72,0.15,3,Yesterday was low-key and the vibes were not great
2022-09-22,14,8.76,7.73,0.86,1.93,2.98,3.64,0.13,8,Yesterday was very lively and the vibes were not great
2022-09-23,3,8.76,7.37,0.14,2.33,2.98,3.58,0.25,3,Yesterday was very quiet and the vibes were below average
2022-09-24,7,8.76,7.4,0.48,3.71,2.98,3.59,0.79,5,Yesterday was somewhat active and the vibes were great
2022-09-25,2,8.76,7.2,0.07,3.0,2.98,3.53,0.51,2,Yesterday was dead quiet and the vibes were decent
2022-09-26,6,8.76,7.1,0.4,3.0,2.98,3.49,0.51,5,Yesterday was somewhat active and the vibes were decent
2022-09-27,15,8.76,7.47,0.89,3.6,2.98,3.47,0.73,13,Yesterday was very lively and the vibes were great
2022-09-28,8,8.76,7.2,0.56,3.0,2.98,3.45,0.51,7,Yesterday was getting there and the vibes were decent
2022-09-29,8,8.76,7.13,0.56,2.0,2.98,3.39,0.15,8,Yesterday was getting there and the vibes were not great
2022-09-30,5,8.76,6.97,0.31,2.6,2.98,3.33,0.34,3,Yesterday was low-key and the vibes were a bit off
2022-10-01,2,8.76,6.73,0.07,5.0,2.98,3.4,0.98,1,Yesterday was dead quiet and the vibes were absolutely stellar
2022-10-02,2,8.76,6.67,0.07,3.0,2.98,3.45,0.51,2,Yesterday was dead quiet and the vibes were decent
2022-10-03,5,8.76,6.73,0.31,4.2,2.98,3.46,0.89,4,Yesterday was low-key and the vibes were top notch
2022-10-04,7,8.76,6.73,0.48,3.14,2.98,3.42,0.57,4,Yesterday was somewhat active and the vibes were decent
2022-10-05,4,8.76,6.37,0.22,2.5,2.98,3.36,0.31,4,Yesterday was pretty quiet and the vibes were a bit off
2022-10-06,14,8.76,6.6,0.86,2.86,2.98,3.3,0.44,14,Yesterday was very lively and the vibes were about average
2022-10-07,10,8.76,6.67,0.7,3.4,2.98,3.28,0.66,9,Yesterday was buzzing and the vibes were solid
2022-10-08,6,8.76,6.7,0.4,3.67,2.98,3.31,0.77,5,Yesterday was somewhat active and the vibes were great
2022-10-09,3,8.76,6.67,0.14,2.33,2.98,3.26,0.25,2,Yesterday was very quiet and the vibes were below average
2022-10-10,9,8.76,6.7,0.64,3.67,2.98,3.27,0.77,7,Yesterday was busy and the vibes were great
2022-10-11,2,8.76,6.43,0.07,3.0,2.98,3.23,0.51,2,Yesterday was dead quiet and the vibes were decent
2022-10-12,11,8.76,6.4,0.75,3.64,2.98,3.2,0.74,9,Yesterday was buzzing and the vibes were great
2022-10-13,6,8.76,6.3,0.4,3.0,2.98,3.17,0.51,6,Yesterday was somewhat active and the vibes were decent
2022-10-14,5,8.76,6.33,0.31,3.4,2.98,3.16,0.66,5,Yesterday was low-key and the vibes were solid
2022-10-15,7,8.76,6.43,0.48,3.29,2.98,3.12,0.62,5,Yesterday was somewhat active and the vibes were solid
2022-10-16,5,8.76,6.3,0.31,2.6,2.98,3.1,0.34,5,Yesterday was low-key and the vibes were a bit off
2022-10-17,8,8.76,6.37,0.56,2.12,2.98,3.07,0.18,7,Yesterday was getting there and the vibes were not great
2022-10-18,9,8.76,6.57,0.64,2.11,2.98,3.03,0.18,9,Yesterday was busy and the vibes were not great
2022-10-19,5,8.76,6.67,0.31,4.8,2.98,3.09,0.95,5,Yesterday was low-key and the vibes were absolutely stellar
2022-10-20,16,8.76,6.97,0.91,3.5,2.98,3.08,0.7,12,Yesterday was off the charts and the vibes were great
2022-10-21,7,8.76,7.03,0.48,3.29,2.98,3.12,0.62,5,Yesterday was somewhat active and the vibes were solid
2022-10-22,3,8.76,6.67,0.14,2.33,2.98,3.14,0.25,3,Yesterday was very quiet and the vibes were below average
2022-10-23,5,8.76,6.73,0.31,2.4,2.98,3.14,0.28,5,Yesterday was low-key and the vibes were below average
2022-10-24,11,8.76,6.87,0.75,3.64,2.98,3.14,0.74,8,Yesterday was buzzing and the vibes were great
2022-10-25,6,8.76,7.0,0.4,3.67,2.98,3.16,0.77,5,Yesterday was somewhat active and the vibes were great
2022-10-26,6,8.76,7.0,0.4,2.5,2.98,3.14,0.31,6,Yesterday was somewhat active and the vibes were a bit off
2022-10-27,10,8.76,6.83,0.7,2.3,2.98,3.1,0.23,8,Yesterday was buzzing and the vibes were below average
2022-10-28,3,8.76,6.67,0.14,3.33,2.98,3.11,0.64,1,Yesterday was very quiet and the vibes were solid
2022-10-29,2,8.76,6.47,0.07,5.0,2.98,3.21,0.98,2,Yesterday was dead quiet and the vibes were absolutely stellar
2022-10-30,3,8.76,6.4,0.14,3.33,2.98,3.23,0.64,3,Yesterday was very quiet and the vibes were solid
2022-10-31,15,8.76,6.83,0.89,2.67,2.98,3.16,0.36,12,Yesterday was very lively and the vibes were a bit off
2022-11-01,9,8.76,7.07,0.64,2.78,2.98,3.15,0.41,8,Yesterday was busy and the vibes were about average
2022-11-02,17,8.76,7.47,0.93,2.24,2.98,3.08,0.21,11,Yesterday was off the charts and the vibes were below average
2022-11-03,18,8.76,7.83,0.94,3.67,2.98,3.1,0.77,13,Yesterday was off the charts and the vibes were great
2022-11-04,14,8.76,8.17,0.86,1.93,2.98,3.08,0.13,13,Yesterday was very lively and the vibes were not great
2022-11-05,6,8.76,7.9,0.4,3.17,2.98,3.09,0.58,5,Yesterday was somewhat active and the vibes were decent
2022-11-06,4,8.76,7.7,0.22,2.0,2.98,3.05,0.15,4,Yesterday was pretty quiet and the vibes were not great
2022-11-07,15,8.76,8.0,0.89,3.33,2.98,3.03,0.64,9,Yesterday was very lively and the vibes were solid
2022-11-08,19,8.76,8.53,0.95,1.84,2.98,3.02,0.12,18,Yesterday was off the charts and the vibes were not great
2022-11-09,8,8.76,8.5,0.56,4.25,2.98,3.04,0.9,8,Yesterday was getting there and the vibes were absolutely stellar
2022-11-10,10,8.76,8.77,0.7,3.4,2.98,3.05,0.66,7,Yesterday was buzzing and the vibes were solid
2022-11-11,12,8.76,8.8,0.79,2.33,2.98,3.01,0.25,10,Yesterday was buzzing and the vibes were below average
2022-11-12,8,8.76,8.87,0.56,4.62,2.98,3.06,0.94,5,Yesterday was getting there and the vibes were absolutely stellar
2022-11-13,6,8.76,8.9,0.4,2.5,2.98,3.03,0.31,6,Yesterday was somewhat active and the vibes were a bit off
2022-11-14,7,8.76,8.9,0.48,3.29,2.98,3.03,0.62,7,Yesterday was somewhat active and the vibes were solid
2022-11-15,34,8.76,9.87,0.99,4.47,2.98,3.09,0.93,15,Yesterday was off the charts and the vibes were absolutely stellar
2022-11-16,18,8.76,10.2,0.94,2.78,2.98,3.12,0.41,11,Yesterday was off the charts and the vibes were about average
2022-11-17,17,8.76,10.47,0.93,2.88,2.98,3.14,0.44,15,Yesterday was off the charts and the vibes were about average
2022-11-18,14,8.76,10.77,0.86,3.29,2.98,3.09,0.62,12,Yesterday was very lively and the vibes were solid
2022-11-19,6,8.76,10.43,0.4,3.17,2.98,3.08,0.58,5,Yesterday was somewhat active and the vibes were decent
2022-11-20,7,8.76,10.43,0.48,3.29,2.98,3.08,0.62,5,Yesterday was somewhat active and the vibes were solid
2022-11-21,10,8.76,10.67,0.7,3.4,2.98,3.12,0.66,9,Yesterday was buzzing and the vibes were solid
2022-11-22,9,8.76,10.8,0.64,3.67,2.98,3.16,0.77,9,Yesterday was busy and the vibes were great
2022-11-23,15,8.76,10.93,0.89,3.13,2.98,3.14,0.57,13,Yesterday was very lively and the vibes were decent
2022-11-24,7,8.76,10.97,0.48,4.14,2.98,3.16,0.88,6,Yesterday was somewhat active and the vibes were top notch
2022-11-25,9,8.76,11.07,0.64,3.67,2.98,3.2,0.77,8,Yesterday was busy and the vibes were great
2022-11-26,8,8.76,11.0,0.56,3.62,2.98,3.24,0.74,6,Yesterday was getting there and the vibes were great
2022-11-27,9,8.76,11.2,0.64,3.56,2.98,3.25,0.72,6,Yesterday was busy and the vibes were great
2022-11-28,11,8.76,11.5,0.75,3.0,2.98,3.18,0.51,10,Yesterday was buzzing and the vibes were decent
2022-11-29,12,8.76,11.8,0.79,4.67,2.98,3.23,0.95,8,Yesterday was buzzing and the vibes were absolutely stellar
2022-11-30,9,8.76,11.6,0.64,3.56,2.98,3.26,0.72,9,Yesterday was busy and the vibes were great
2022-12-01,4,8.76,11.43,0.22,2.0,2.98,3.23,0.15,4,Yesterday was pretty quiet and the vibes were not great
2022-12-02,15,8.76,11.37,0.89,3.8,2.98,3.28,0.81,6,Yesterday was very lively and the vibes were top notch
2022-12-03,5,8.76,10.93,0.31,3.0,2.98,3.26,0.51,5,Yesterday was low-key and the vibes were decent
2022-12-04,5,8.76,10.63,0.31,3.0,2.98,3.29,0.51,4,Yesterday was low-key and the vibes were decent
2022-12-05,10,8.76,10.77,0.7,3.8,2.98,3.32,0.81,8,Yesterday was buzzing and the vibes were top notch
2022-12-06,9,8.76,10.93,0.64,3.22,2.98,3.36,0.6,8,Yesterday was busy and the vibes were solid
2022-12-07,9,8.76,10.73,0.64,3.67,2.98,3.37,0.77,8,Yesterday was busy and the vibes were great
2022-12-08,11,8.76,10.47,0.75,3.55,2.98,3.42,0.72,10,Yesterday was buzzing and the vibes were great
2022-12-09,9,8.76,10.5,0.64,4.33,2.98,3.43,0.92,7,Yesterday was busy and the vibes were absolutely stellar
2022-12-10,44,8.76,11.63,1.0,1.18,2.98,3.35,0.05,6,Yesterday was off the charts and the vibes were rock bottom
2022-12-11,2,8.76,11.3,0.07,4.0,2.98,3.41,0.86,2,Yesterday was dead quiet and the vibes were top notch
2022-12-12,1,8.76,11.07,0.02,1.0,2.98,3.29,0.02,1,Yesterday was dead quiet and the vibes were rock bottom
2022-12-13,10,8.76,11.2,0.7,3.8,2.98,3.33,0.81,8,Yesterday was buzzing and the vibes were top notch
2022-12-14,10,8.76,11.3,0.7,2.2,2.98,3.3,0.2,9,Yesterday was buzzing and the vibes were below average
2022-12-15,4,8.76,10.3,0.22,3.5,2.98,3.26,0.7,4,Yesterday was pretty quiet and the vibes were great
2022-12-16,11,8.76,10.07,0.75,4.09,2.98,3.31,0.88,9,Yesterday was buzzing and the vibes were top notch
2022-12-17,5,8.76,9.67,0.31,2.6,2.98,3.3,0.34,5,Yesterday was low-key and the vibes were a bit off
2022-12-19,5,8.76,9.37,0.31,2.4,2.98,3.27,0.28,5,Yesterday was low-key and the vibes were below average
2022-12-20,15,8.76,9.67,0.89,3.67,2.98,3.28,0.77,7,Yesterday was very lively and the vibes were great
2022-12-21,8,8.76,9.7,0.56,3.88,2.98,3.3,0.84,8,Yesterday was getting there and the vibes were top notch
2022-12-22,10,8.76,9.7,0.7,2.9,2.98,3.29,0.45,10,Yesterday was buzzing and the vibes were about average
2022-12-23,6,8.76,9.6,0.4,4.17,2.98,3.3,0.89,6,Yesterday was somewhat active and the vibes were top notch
2022-12-24,7,8.76,9.33,0.48,3.0,2.98,3.3,0.51,3,Yesterday was somewhat active and the vibes were decent
2022-12-25,3,8.76,9.2,0.14,2.67,2.98,3.25,0.36,2,Yesterday was very quiet and the vibes were a bit off
2022-12-26,4,8.76,9.03,0.22,2.0,2.98,3.19,0.15,4,Yesterday was pretty quiet and the vibes were not great
